-0.219109, 4.79917, 1.5
-0.227824, 4.89879, 1.5
-0.23654, 4.9984, 1.5
0.298858, 0.0261467, 1.5
0.290143, 0.125766, 1.5
0.281427, 0.225386, 1.5
0.272712, 0.325005, 1.5
0.263996, 0.424625, 1.5
0.255281, 0.524244, 1.5
0.246565, 0.623864, 1.5
0.237849, 0.723483, 1.5
0.229134, 0.823102, 1.5
0.220418, 0.922722, 1.5
0.211703, 1.02234, 1.5
0.202987, 1.12196, 1.5
0.194272, 1.22158, 1.5
0.185556, 1.3212, 1.5
0.17684, 1.42082, 1.5
0.168125, 1.52044, 1.5
0.159409, 1.62006, 1.5
0.150694, 1.71968, 1.5
0.141978, 1.8193, 1.5
0.133263, 1.91892, 1.5
0.124547, 2.01854, 1.5
0.115831, 2.11816, 1.5
0.107116, 2.21778, 1.5
0.0984002, 2.31739, 1.5
0.0896846, 2.41701, 1.5
0.0809691, 2.51663, 1.5
0.0722535, 2.61625, 1.5
0.0635379, 2.71587, 1.5
0.0548224, 2.81549, 1.5
0.0461068, 2.91511, 1.5
0.0373912, 3.01473, 1.5
0.0286756, 3.11435, 1.5
0.01996, 3.21397, 1.5
0.0112445, 3.31359, 1.5
0.0025289, 3.41321, 1.5
-0.00618667, 3.51283, 1.5
-0.0149023, 3.61245, 1.5
-0.0236178, 3.71207, 1.5
-0.0323334, 3.81169, 1.5
-0.041049, 3.91131, 1.5
-0.0497645, 4.01093, 1.5
-0.0584801, 4.11054, 1.5
-0.0671957, 4.21016, 1.5
-0.0759113, 4.30978, 1.5
-0.0846268, 4.4094, 1.5
-0.0933424, 4.50902, 1.5
-0.102058, 4.60864, 1.5
-0.110774, 4.70826, 1.5
-0.119489, 4.80788, 1.5
-0.128205, 4.9075, 1.5
-0.13692, 5.00712, 1.5
0.398478, 0.0348623, 1.5
0.389762, 0.134482, 1.5
0.381047, 0.234101, 1.5
0.372331, 0.333721, 1.5
0.363616, 0.43334, 1.5
0.3549, 0.53296, 1.5
0.346184, 0.632579, 1.5
0.337469, 0.732199, 1.5
0.328753, 0.831818, 1.5
0.320038, 0.931438, 1.5
0.311322, 1.03106, 1.5
0.302607, 1.13068, 1.5
0.293891, 1.2303, 1.5
0.285175, 1.32992, 1.5
0.27646, 1.42953, 1.5
0.267744, 1.52915, 1.5
0.259029, 1.62877, 1.5
0.250313, 1.72839, 1.5
0.241598, 1.82801, 1.5
0.232882, 1.92763, 1.5
0.224166, 2.02725, 1.5
0.215451, 2.12687, 1.5
0.206735, 2.22649, 1.5
0.19802, 2.32611, 1.5
0.189304, 2.42573, 1.5
0.180589, 2.52535, 1.5
0.171873, 2.62497, 1.5
0.163157, 2.72459, 1.5
0.154442, 2.82421, 1.5
0.145726, 2.92383, 1.5
0.137011, 3.02345, 1.5
0.128295, 3.12307, 1.5
0.11958, 3.22269, 1.5
0.110864, 3.3223, 1.5
0.102148, 3.42192, 1.5
0.0934328, 3.52154, 1.5
0.0847172, 3.62116, 1.5
0.0760016, 3.72078, 1.5
0.0672861, 3.8204, 1.5
0.0585705, 3.92002, 1.5
0.0498549, 4.01964, 1.5
0.0411394, 4.11926, 1.5
0.0324237, 4.21888, 1.5
0.0237082, 4.3185, 1.5
0.0149926, 4.41812, 1.5
0.00627705, 4.51774, 1.5
-0.00243851, 4.61736, 1.5
-0.0111541, 4.71698, 1.5
-0.0198697, 4.8166, 1.5
-0.0285852, 4.91622, 1.5
-0.0373008, 5.01584, 1.5
0.498097, 0.0435779, 1.5
0.489382, 0.143197, 1.5
0.480666, 0.242817, 1.5
0.471951, 0.342436, 1.5
0.463235, 0.442056, 1.5
0.454519, 0.541675, 1.5
0.445804, 0.641295, 1.5
0.437088, 0.740914, 1.5
0.428373, 0.840534, 1.5
0.419657, 0.940153, 1.5
0.410942, 1.03977, 1.5
0.402226, 1.13939, 1.5
0.39351, 1.23901, 1.5
0.384795, 1.33863, 1.5
0.376079, 1.43825, 1.5
0.367364, 1.53787, 1.5
0.358648, 1.63749, 1.5
0.349933, 1.73711, 1.5
0.341217, 1.83673, 1.5
0.332501, 1.93635, 1.5
0.323786, 2.03597, 1.5
0.31507, 2.13559, 1.5
0.306355, 2.23521, 1.5
0.297639, 2.33483, 1.5
0.288924, 2.43445, 1.5
0.280208, 2.53406, 1.5
0.271492, 2.63368, 1.5
0.262777, 2.7333, 1.5
0.254061, 2.83292, 1.5
0.245346, 2.93254, 1.5
0.23663, 3.03216, 1.5
0.227915, 3.13178, 1.5
0.219199, 3.2314, 1.5
0.210483, 3.33102, 1.5
0.201768, 3.43064, 1.5
0.193052, 3.53026, 1.5
0.184337, 3.62988, 1.5
0.175621, 3.7295, 1.5
0.166906, 3.82912, 1.5
0.15819, 3.92874, 1.5
0.149474, 4.02836, 1.5
0.140759, 4.12798, 1.5
0.132043, 4.2276, 1.5
0.123328, 4.32722, 1.5
0.114612, 4.42683, 1.5
0.105897, 4.52645, 1.5
0.097181, 4.62607, 1.5
0.0884653, 4.72569, 1.5
0.0797498, 4.82531, 1.5
0.0710342, 4.92493, 1.5
0.0623186, 5.02455, 1.5
0.597717, 0.0522934, 1.5
0.589001, 0.151913, 1.5
0.580286, 0.251532, 1.5
0.57157, 0.351152, 1.5
0.562855, 0.450771, 1.5
0.554139, 0.550391, 1.5
0.545423, 0.65001, 1.5
0.536708, 0.74963, 1.5
0.527992, 0.849249, 1.5
0.519277, 0.948869, 1.5
0.510561, 1.04849, 1.5
0.501846, 1.14811, 1.5
0.49313, 1.24773, 1.5
0.484414, 1.34735, 1.5
0.475699, 1.44697, 1.5
0.466983, 1.54659, 1.5
0.458268, 1.6462, 1.5
0.449552, 1.74582, 1.5
0.440837, 1.84544, 1.5
0.432121, 1.94506, 1.5
0.423405, 2.04468, 1.5
0.41469, 2.1443, 1.5
0.405974, 2.24392, 1.5
0.397259, 2.34354, 1.5
0.388543, 2.44316, 1.5
0.379827, 2.54278, 1.5
0.371112, 2.6424, 1.5
0.362396, 2.74202, 1.5
0.353681, 2.84164, 1.5
0.344965, 2.94126, 1.5
0.33625, 3.04088, 1.5
0.327534, 3.1405, 1.5
0.318818, 3.24012, 1.5
0.310103, 3.33974, 1.5
0.301387, 3.43936, 1.5
0.292672, 3.53898, 1.5
0.283956, 3.63859, 1.5
0.275241, 3.73821, 1.5
0.266525, 3.83783, 1.5
0.257809, 3.93745, 1.5
0.249094, 4.03707, 1.5
0.240378, 4.13669, 1.5
0.231663, 4.23631, 1.5
0.222947, 4.33593, 1.5
0.214232, 4.43555, 1.5
0.205516, 4.53517, 1.5
0.1968, 4.63479, 1.5
0.188085, 4.73441, 1.5
0.179369, 4.83403, 1.5
0.170654, 4.93365, 1.5
0.161938, 5.03327, 1.5
0.697336, 0.061009, 1.5
0.688621, 0.160628, 1.5
0.679905, 0.260248, 1.5
0.67119, 0.359867, 1.5
0.662474, 0.459487, 1.5
0.653758, 0.559106, 1.5
0.645043, 0.658726, 1.5
0.636327, 0.758345, 1.5
0.627612, 0.857965, 1.5
0.618896, 0.957584, 1.5
0.610181, 1.0572, 1.5
0.601465, 1.15682, 1.5
0.592749, 1.25644, 1.5
0.584034, 1.35606, 1.5
0.575318, 1.45568, 1.5
0.566603, 1.5553, 1.5
0.557887, 1.65492, 1.5
0.549172, 1.75454, 1.5
0.540456, 1.85416, 1.5
0.53174, 1.95378, 1.5
0.523025, 2.0534, 1.5
0.514309, 2.15302, 1.5
0.505594, 2.25264, 1.5
0.496878, 2.35226, 1.5
0.488162, 2.45188, 1.5
0.479447, 2.5515, 1.5
0.470731, 2.65112, 1.5
0.462016, 2.75073, 1.5
0.4533, 2.85035, 1.5
0.444585, 2.94997, 1.5
0.435869, 3.04959, 1.5
0.427153, 3.14921, 1.5
0.418438, 3.24883, 1.5
0.409722, 3.34845, 1.5
0.401007, 3.44807, 1.5
0.392291, 3.54769, 1.5
0.383576, 3.64731, 1.5
0.37486, 3.74693, 1.5
0.366144, 3.84655, 1.5
0.357429, 3.94617, 1.5
0.348713, 4.04579, 1.5
0.339998, 4.14541, 1.5
0.331282, 4.24503, 1.5
0.322567, 4.34465, 1.5
0.313851, 4.44427, 1.5
0.305135, 4.54389, 1.5
0.29642, 4.6435, 1.5
0.287704, 4.74312, 1.5
0.278989, 4.84274, 1.5
0.270273, 4.94236, 1.5
0.261558, 5.04198, 1.5
0.796956, 0.0697246, 1.5
0.78824, 0.169344, 1.5
0.779525, 0.268964, 1.5
0.770809, 0.368583, 1.5
0.762093, 0.468202, 1.5
0.753378, 0.567822, 1.5
0.744662, 0.667441, 1.5
0.735947, 0.767061, 1.5
0.727231, 0.86668, 1.5
0.718516, 0.9663, 1.5
0.7098, 1.06592, 1.5
0.701084, 1.16554, 1.5
0.692369, 1.26516, 1.5
0.683653, 1.36478, 1.5
0.674938, 1.4644, 1.5
0.666222, 1.56402, 1.5
0.657507, 1.66364, 1.5
0.648791, 1.76326, 1.5
0.640075, 1.86288, 1.5
0.63136, 1.96249, 1.5
0.622644, 2.06211, 1.5
0.613929, 2.16173, 1.5
0.605213, 2.26135, 1.5
0.596498, 2.36097, 1.5
0.587782, 2.46059, 1.5
0.579066, 2.56021, 1.5
0.570351, 2.65983, 1.5
0.561635, 2.75945, 1.5
0.55292, 2.85907, 1.5
0.544204, 2.95869, 1.5
0.535489, 3.05831, 1.5
0.526773, 3.15793, 1.5
0.518057, 3.25755, 1.5
0.509342, 3.35717, 1.5
0.500626, 3.45679, 1.5
0.491911, 3.55641, 1.5
0.483195, 3.65603, 1.5
0.47448, 3.75565, 1.5
0.465764, 3.85526, 1.5
0.457048, 3.95488, 1.5
0.448333, 4.0545, 1.5
0.439617, 4.15412, 1.5
0.430902, 4.25374, 1.5
0.422186, 4.35336, 1.5
0.413471, 4.45298, 1.5
0.404755, 4.5526, 1.5
0.396039, 4.65222, 1.5
0.387324, 4.75184, 1.5
0.378608, 4.85146, 1.5
0.369893, 4.95108, 1.5
0.361177, 5.0507, 1.5
0.896575, 0.0784402, 1.5
0.88786, 0.17806, 1.5
0.879144, 0.277679, 1.5
0.870429, 0.377299, 1.5
0.861713, 0.476918, 1.5
0.852997, 0.576537, 1.5
0.844282, 0.676157, 1.5
0.835566, 0.775776, 1.5
0.826851, 0.875396, 1.5
0.818135, 0.975015, 1.5
0.80942, 1.07463, 1.5
0.800704, 1.17425, 1.5
0.791988, 1.27387, 1.5
0.783273, 1.37349, 1.5
0.774557, 1.47311, 1.5
0.765842, 1.57273, 1.5
0.757126, 1.67235, 1.5
0.748411, 1.77197, 1.5
0.739695, 1.87159, 1.5
0.730979, 1.97121, 1.5
0.722264, 2.07083, 1.5
0.713548, 2.17045, 1.5
0.704833, 2.27007, 1.5
0.696117, 2.36969, 1.5
0.687401, 2.46931, 1.5
0.678686, 2.56893, 1.5
0.66997, 2.66855, 1.5
0.661255, 2.76817, 1.5
0.652539, 2.86779, 1.5
0.643824, 2.9674, 1.5
0.635108, 3.06702, 1.5
0.626392, 3.16664, 1.5
0.617677, 3.26626, 1.5
0.608961, 3.36588, 1.5
0.600246, 3.4655, 1.5
0.59153, 3.56512, 1.5
0.582815, 3.66474, 1.5
0.574099, 3.76436, 1.5
0.565383, 3.86398, 1.5
0.556668, 3.9636, 1.5
0.547952, 4.06322, 1.5
0.539237, 4.16284, 1.5
0.530521, 4.26246, 1.5
0.521806, 4.36208, 1.5
0.51309, 4.4617, 1.5
0.504374, 4.56132, 1.5
0.495659, 4.66094, 1.5
0.486943, 4.76056, 1.5
0.478228, 4.86018, 1.5
0.469512, 4.95979, 1.5
0.460797, 5.05941, 1.5
0.996195, 0.0871557, 1.5
0.987479, 0.186775, 1.5
0.978764, 0.286395, 1.5
0.970048, 0.386014, 1.5
0.961332, 0.485634, 1.5
0.952617, 0.585253, 1.5
0.943901, 0.684873, 1.5
0.935186, 0.784492, 1.5
0.92647, 0.884112, 1.5
0.917755, 0.983731, 1.5
0.909039, 1.08335, 1.5
0.900323, 1.18297, 1.5
0.891608, 1.28259, 1.5
0.882892, 1.38221, 1.5
0.874177, 1.48183, 1.5
0.865461, 1.58145, 1.5
0.856746, 1.68107, 1.5
0.84803, 1.78069, 1.5
0.839314, 1.88031, 1.5
0.830599, 1.97993, 1.5
0.821883, 2.07955, 1.5
0.813168, 2.17916, 1.5
0.804452, 2.27878, 1.5
0.795736, 2.3784, 1.5
0.787021, 2.47802, 1.5
0.778305, 2.57764, 1.5
0.76959, 2.67726, 1.5
0.760874, 2.77688, 1.5
0.752159, 2.8765, 1.5
0.743443, 2.97612, 1.5
0.734728, 3.07574, 1.5
0.726012, 3.17536, 1.5
0.717296, 3.27498, 1.5
0.708581, 3.3746, 1.5
0.699865, 3.47422, 1.5
0.69115, 3.57384, 1.5
0.682434, 3.67346, 1.5
0.673718, 3.77308, 1.5
0.665003, 3.8727, 1.5
0.656287, 3.97232, 1.5
0.647572, 4.07193, 1.5
0.638856, 4.17155, 1.5
0.630141, 4.27117, 1.5
0.621425, 4.37079, 1.5
0.612709, 4.47041, 1.5
0.603994, 4.57003, 1.5
0.595278, 4.66965, 1.5
0.586563, 4.76927, 1.5
0.577847, 4.86889, 1.5
0.569132, 4.96851, 1.5
0.560416, 5.06813, 1.5
1.09581, 0.0958713, 1.5
1.0871, 0.195491, 1.5
1.07838, 0.29511, 1.5
1.06967, 0.39473, 1.5
1.06095, 0.494349, 1.5
1.05224, 0.593969, 1.5
1.04352, 0.693588, 1.5
1.03481, 0.793208, 1.5
1.02609, 0.892827, 1.5
1.01737, 0.992447, 1.5
1.00866, 1.09207, 1.5
0.999943, 1.19169, 1.5
0.991227, 1.2913, 1.5
0.982512, 1.39092, 1.5
0.973796, 1.49054, 1.5
0.965081, 1.59016, 1.5
0.956365, 1.68978, 1.5
0.947649, 1.7894, 1.5
0.938934, 1.88902, 1.5
0.930218, 1.98864, 1.5
0.921503, 2.08826, 1.5
0.912787, 2.18788, 1.5
0.904072, 2.2875, 1.5
0.895356, 2.38712, 1.5
0.88664, 2.48674, 1.5
0.877925, 2.58636, 1.5
0.869209, 2.68598, 1.5
0.860494, 2.7856, 1.5
0.851778, 2.88522, 1.5
0.843063, 2.98484, 1.5
0.834347, 3.08446, 1.5
0.825631, 3.18408, 1.5
0.816916, 3.28369, 1.5
0.8082, 3.38331, 1.5
0.799485, 3.48293, 1.5
0.790769, 3.58255, 1.5
0.782054, 3.68217, 1.5
0.773338, 3.78179, 1.5
0.764622, 3.88141, 1.5
0.755907, 3.98103, 1.5
0.747191, 4.08065, 1.5
0.738476, 4.18027, 1.5
0.72976, 4.27989, 1.5
0.721044, 4.37951, 1.5
0.712329, 4.47913, 1.5
0.703613, 4.57875, 1.5
0.694898, 4.67837, 1.5
0.686182, 4.77799, 1.5
0.677467, 4.87761, 1.5
0.668751, 4.97723, 1.5
0.660035, 5.07684, 1.5
1.19543, 0.104587, 1.5
1.18672, 0.204206, 1.5
1.178, 0.303826, 1.5
1.16929, 0.403445, 1.5
1.16057, 0.503065, 1.5
1.15186, 0.602684, 1.5
1.14314, 0.702304, 1.5
1.13442, 0.801923, 1.5
1.12571, 0.901543, 1.5
1.11699, 1.00116, 1.5
1.10828, 1.10078, 1.5
1.09956, 1.2004, 1.5
1.09085, 1.30002, 1.5
1.08213, 1.39964, 1.5
1.07342, 1.49926, 1.5
1.0647, 1.59888, 1.5
1.05598, 1.6985, 1.5
1.04727, 1.79812, 1.5
1.03855, 1.89774, 1.5
1.02984, 1.99736, 1.5
1.02112, 2.09698, 1.5
1.01241, 2.1966, 1.5
1.00369, 2.29622, 1.5
0.994976, 2.39583, 1.5
0.98626, 2.49545, 1.5
0.977544, 2.59507, 1.5
0.968829, 2.69469, 1.5
0.960113, 2.79431, 1.5
0.951398, 2.89393, 1.5
0.942682, 2.99355, 1.5
0.933966, 3.09317, 1.5
0.925251, 3.19279, 1.5
0.916535, 3.29241, 1.5
0.90782, 3.39203, 1.5
0.899104, 3.49165, 1.5
0.890389, 3.59127, 1.5
0.881673, 3.69089, 1.5
0.872957, 3.79051, 1.5
0.864242, 3.89013, 1.5
0.855526, 3.98975, 1.5
0.846811, 4.08937, 1.5
0.838095, 4.18898, 1.5
0.82938, 4.2886, 1.5
0.820664, 4.38822, 1.5
0.811948, 4.48784, 1.5
0.803233, 4.58746, 1.5
0.794517, 4.68708, 1.5
0.785802, 4.7867, 1.5
0.777086, 4.88632, 1.5
0.768371, 4.98594, 1.5
0.759655, 5.08556, 1.5
1.29505, 0.113302, 1.5
1.28634, 0.212922, 1.5
1.27762, 0.312541, 1.5
1.26891, 0.412161, 1.5
1.26019, 0.51178, 1.5
1.25148, 0.6114, 1.5
1.24276, 0.711019, 1.5
1.23404, 0.810639, 1.5
1.22533, 0.910258, 1.5
1.21661, 1.00988, 1.5
1.2079, 1.1095, 1.5
1.19918, 1.20912, 1.5
1.19047, 1.30874, 1.5
1.18175, 1.40836, 1.5
1.17304, 1.50797, 1.5
1.16432, 1.60759, 1.5
1.1556, 1.70721, 1.5
1.14689, 1.80683, 1.5
1.13817, 1.90645, 1.5
1.12946, 2.00607, 1.5
1.12074, 2.10569, 1.5
1.11203, 2.20531, 1.5
1.10331, 2.30493, 1.5
1.09459, 2.40455, 1.5
1.08588, 2.50417, 1.5
1.07716, 2.60379, 1.5
1.06845, 2.70341, 1.5
1.05973, 2.80303, 1.5
1.05102, 2.90265, 1.5
1.0423, 3.00227, 1.5
1.03359, 3.10189, 1.5
1.02487, 3.20151, 1.5
1.01615, 3.30113, 1.5
1.00744, 3.40074, 1.5
0.998724, 3.50036, 1.5
0.990008, 3.59998, 1.5
0.981292, 3.6996, 1.5
0.972577, 3.79922, 1.5
0.963861, 3.89884, 1.5
0.955146, 3.99846, 1.5
0.94643, 4.09808, 1.5
0.937715, 4.1977, 1.5
0.928999, 4.29732, 1.5
0.920283, 4.39694, 1.5
0.911568, 4.49656, 1.5
0.902852, 4.59618, 1.5
0.894137, 4.6958, 1.5
0.885421, 4.79542, 1.5
0.876706, 4.89504, 1.5
0.86799, 4.99466, 1.5
0.859275, 5.09428, 1.5
1.39467, 0.122018, 1.5
1.38596, 0.221638, 1.5
1.37724, 0.321257, 1.5
1.36853, 0.420876, 1.5
1.35981, 0.520496, 1.5
1.35109, 0.620115, 1.5
1.34238, 0.719735, 1.5
1.33366, 0.819354, 1.5
1.32495, 0.918974, 1.5
1.31623, 1.01859, 1.5
1.30752, 1.11821, 1.5
1.2988, 1.21783, 1.5
1.29009, 1.31745, 1.5
1.28137, 1.41707, 1.5
1.27265, 1.51669, 1.5
1.26394, 1.61631, 1.5
1.25522, 1.71593, 1.5
1.24651, 1.81555, 1.5
1.23779, 1.91517, 1.5
1.22908, 2.01479, 1.5
1.22036, 2.11441, 1.5
1.21165, 2.21403, 1.5
1.20293, 2.31365, 1.5
1.19421, 2.41327, 1.5
1.1855, 2.51289, 1.5
1.17678, 2.6125, 1.5
1.16807, 2.71212, 1.5
1.15935, 2.81174, 1.5
1.15064, 2.91136, 1.5
1.14192, 3.01098, 1.5
1.13321, 3.1106, 1.5
1.12449, 3.21022, 1.5
1.11577, 3.30984, 1.5
1.10706, 3.40946, 1.5
1.09834, 3.50908, 1.5
1.08963, 3.6087, 1.5
1.08091, 3.70832, 1.5
1.0722, 3.80794, 1.5
1.06348, 3.90756, 1.5
1.05477, 4.00718, 1.5
1.04605, 4.1068, 1.5
1.03733, 4.20642, 1.5
1.02862, 4.30604, 1.5
1.0199, 4.40566, 1.5
1.01119, 4.50527, 1.5
1.00247, 4.60489, 1.5
0.993756, 4.70451, 1.5
0.985041, 4.80413, 1.5
0.976325, 4.90375, 1.5
0.967609, 5.00337, 1.5
0.958894, 5.10299, 1.5
1.49429, 0.130734, 1.5
1.48558, 0.230353, 1.5
1.47686, 0.329973, 1.5
1.46815, 0.429592, 1.5
1.45943, 0.529212, 1.5
1.45071, 0.628831, 1.5
1.442, 0.72845, 1.5
1.43328, 0.82807, 1.5
1.42457, 0.927689, 1.5
1.41585, 1.02731, 1.5
1.40714, 1.12693, 1.5
1.39842, 1.22655, 1.5
1.38971, 1.32617, 1.5
1.38099, 1.42579, 1.5
1.37227, 1.52541, 1.5
1.36356, 1.62503, 1.5
1.35484, 1.72465, 1.5
1.34613, 1.82426, 1.5
1.33741, 1.92388, 1.5
1.3287, 2.0235, 1.5
1.31998, 2.12312, 1.5
1.31126, 2.22274, 1.5
1.30255, 2.32236, 1.5
1.29383, 2.42198, 1.5
1.28512, 2.5216, 1.5
1.2764, 2.62122, 1.5
1.26769, 2.72084, 1.5
1.25897, 2.82046, 1.5
1.25026, 2.92008, 1.5
1.24154, 3.0197, 1.5
1.23282, 3.11932, 1.5
1.22411, 3.21894, 1.5
1.21539, 3.31856, 1.5
1.20668, 3.41818, 1.5
1.19796, 3.5178, 1.5
1.18925, 3.61741, 1.5
1.18053, 3.71703, 1.5
1.17182, 3.81665, 1.5
1.1631, 3.91627, 1.5
1.15438, 4.01589, 1.5
1.14567, 4.11551, 1.5
1.13695, 4.21513, 1.5
1.12824, 4.31475, 1.5
1.11952, 4.41437, 1.5
1.11081, 4.51399, 1.5
1.10209, 4.61361, 1.5
1.09338, 4.71323, 1.5
1.08466, 4.81285, 1.5
1.07594, 4.91247, 1.5
1.06723, 5.01209, 1.5
1.05851, 5.11171, 1.5
1.59391, 0.139449, 1.5
1.5852, 0.239069, 1.5
1.57648, 0.338688, 1.5
1.56776, 0.438308, 1.5
1.55905, 0.537927, 1.5
1.55033, 0.637547, 1.5
1.54162, 0.737166, 1.5
1.5329, 0.836785, 1.5
1.52419, 0.936405, 1.5
1.51547, 1.03602, 1.5
1.50676, 1.13564, 1.5
1.49804, 1.23526, 1.5
1.48932, 1.33488, 1.5
1.48061, 1.4345, 1.5
1.47189, 1.53412, 1.5
1.46318, 1.63374, 1.5
1.45446, 1.73336, 1.5
1.44575, 1.83298, 1.5
1.43703, 1.9326, 1.5
1.42832, 2.03222, 1.5
1.4196, 2.13184, 1.5
1.41088, 2.23146, 1.5
1.40217, 2.33108, 1.5
1.39345, 2.4307, 1.5
1.38474, 2.53032, 1.5
1.37602, 2.62994, 1.5
1.36731, 2.72956, 1.5
1.35859, 2.82917, 1.5
1.34988, 2.92879, 1.5
1.34116, 3.02841, 1.5
1.33244, 3.12803, 1.5
1.32373, 3.22765, 1.5
1.31501, 3.32727, 1.5
1.3063, 3.42689, 1.5
1.29758, 3.52651, 1.5
1.28887, 3.62613, 1.5
1.28015, 3.72575, 1.5
1.27144, 3.82537, 1.5
1.26272, 3.92499, 1.5
1.254, 4.02461, 1.5
1.24529, 4.12423, 1.5
1.23657, 4.22385, 1.5
1.22786, 4.32347, 1.5
1.21914, 4.42309, 1.5
